Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
150581,2.435993,-0.608975,-0.521033,0.080219,-1.061738,-0.501668,1.834409,0.3581,0.986082,1.573593,0.210649,-0.221246,-1.433854,-0.382893,-0.162498,-0.807278,1.545225,1.102295,0.985542,-0.116203,-1.033032,1.328002,0.335361,0.773082,0.619247,0.310627,1.999616,-0.657394,5.2,0
21087,0.701325,-1.127097,1.534364,-0.177637,0.305107,-0.909601,0.722986,-0.453742,0.649229,0.757393,-0.647632,-1.123529,1.5319,-0.192299,0.224849,0.485465,-1.2537,0.462666,0.099127,-0.643531,-1.156536,0.605886,1.127712,0.178591,-1.434465,-1.057333,-0.432124,1.56462,150.99,0
71297,-0.426906,0.553382,-0.649328,-1.326695,0.339704,-1.501531,-0.399677,-0.81243,-0.175033,0.797209,-0.489845,0.314578,0.739346,-0.607255,-0.592754,1.369329,-0.079389,0.509139,0.501561,-1.197988,-0.760876,0.375347,-2.067315,-0.211298,-0.865284,1.110506,0.346115,1.191246,55.07,0
9945,1.160222,-0.239297,-0.717823,-0.484361,1.053057,2.033305,-1.313758,-1.095302,-0.168797,0.110956,0.78697,-0.891133,-1.063109,0.138087,-0.258401,0.926721,0.48736,0.555379,-0.104481,2.35558,-0.837748,0.61081,-1.26969,-1.073468,-0.607346,1.629323,0.263894,-0.590478,31.18,0
94816,-0.0381,-0.240309,2.003207,0.222823,-0.080512,-0.853441,-1.175914,0.770501,0.710696,1.571579,0.478912,-0.393103,0.51101,-0.080301,0.865385,1.334332,-0.168556,1.75731,1.188347,0.017684,0.670743,0.305497,0.021994,1.913145,0.517604,-0.840968,-1.02797,-0.987097,206.21,0
153830,-0.625129,1.052758,0.314297,1.035811,-1.201649,1.001536,-2.298758,-1.11961,0.632238,-0.502561,-0.406302,0.107234,1.421955,-1.921769,1.248706,1.30746,-0.504374,-0.694885,-0.117971,-0.716172,0.344777,0.475012,-1.55391,-0.920356,-1.185139,0.214687,0.872332,-1.073435,35.49,0
130553,0.69389,0.938514,-0.144756,-1.16102,-1.598742,-0.387452,1.143936,0.935392,0.256381,0.388879,-0.136824,-0.481482,-0.738184,-1.47145,1.797126,0.171121,-0.442465,1.821167,2.011982,2.745158,-0.248327,0.105231,0.650956,1.662185,0.062023,-0.983355,-0.75338,1.177431,70.97,0
27786,1.24088,-0.702748,2.265713,0.116363,-1.684701,-2.064697,1.539741,1.105905,2.226019,0.010924,-0.05653,-0.382719,-0.65829,-0.39243,0.217463,-0.843901,-1.669289,0.159877,-0.866196,-3.239438,0.552567,-1.108059,0.661789,0.637848,0.28359,2.496818,-0.138052,-0.28564,34.58,0
121294,1.030938,-0.206532,-1.63478,-1.028091,-1.080986,-0.575286,-0.261705,0.493855,0.128439,0.176404,1.779353,0.860829,0.772805,-1.813162,-0.751806,-1.597024,-0.769053,0.794867,-0.392829,1.072442,0.693135,0.050453,1.096046,1.364416,0.454387,0.229967,0.633369,-1.406587,3.58,0
166505,-0.316714,1.673844,0.039098,0.237965,-1.398662,1.406543,-0.037935,1.739505,0.048244,-0.214127,-0.511474,0.642183,0.520757,-1.334035,-0.56889,0.722484,-0.644476,-0.817037,0.196244,0.087145,-0.463987,1.767386,-0.149011,-1.264994,-1.618912,1.022476,-1.097393,0.030442,45.26,0
14747,0.514401,0.589722,-0.925819,0.101357,-1.082367,0.788549,0.176487,0.08233,0.659031,-0.27551,0.914022,-0.948445,1.411877,-0.550911,-1.696179,-0.328535,-0.441968,-0.336074,0.231648,1.097842,-0.191706,-0.691618,-1.126547,-0.468183,-1.887825,-0.725133,1.244054,-0.823359,32.09,0
122349,-0.665615,-0.251058,1.756958,-0.159201,-1.346517,0.29674,1.309456,1.096639,0.561798,0.262632,-2.267752,0.025666,0.17814,-0.15991,0.7071,-0.175998,-0.368563,1.038998,-0.413589,0.064654,0.897531,-1.010669,-1.119186,1.35794,-0.592712,0.692432,-1.775321,-2.503052,136.99,0
94901,0.489505,-0.341514,0.333294,0.936396,2.028714,-0.318473,-1.408551,1.792402,-1.457101,-1.496429,1.76645,1.066232,0.48484,-0.049921,-0.239204,-0.650826,-0.283043,-0.047415,-1.37445,-0.820229,-2.111918,0.077927,0.078101,1.778515,0.375555,-0.556042,-0.200355,0.486822,10.79,0
88253,0.23473,1.56569,0.077584,-1.085268,-1.197803,-0.390706,-0.284905,-0.567262,0.128481,-0.592644,0.254206,-0.520648,0.631704,-0.310099,1.246207,0.652295,0.193585,-0.207677,-1.51901,1.413549,-0.680777,0.090732,0.343804,-0.183512,1.354601,-1.221371,1.733935,0.671558,12.36,0
4201,-0.323356,0.047604,-1.472508,-0.089696,1.183414,-0.660707,1.023141,0.091586,-1.385372,-1.10732,0.919303,0.552524,0.101764,-0.274032,0.210568,0.880296,1.475853,1.523684,0.37196,-0.171932,0.146248,0.52212,0.518067,1.307987,2.115756,-0.205255,2.155885,1.172239,4.22,0
111532,1.436759,-0.206046,0.068929,-0.297078,-1.102764,0.735224,0.289551,-0.805085,0.944133,0.054837,0.076377,1.776519,-1.608,-1.621204,-1.396005,0.363633,-0.359044,-0.279546,-0.942416,1.665251,2.001018,0.898905,-1.507286,-0.486897,0.827461,-0.045829,0.90222,1.247815,6.21,0
26954,-2.337755,-1.366732,-0.963478,-0.623929,-0.104713,-2.70348,0.186804,-1.055091,1.390523,-0.270177,0.942846,1.110349,1.083273,-0.566407,-0.5792,-0.224973,0.636237,-0.510695,-0.119262,0.273594,-0.904892,-0.968108,-0.158264,-0.025821,0.433885,0.671887,-1.099063,-0.812085,202.48,0
138835,0.139489,-1.988285,0.568102,-0.396384,-1.095423,-0.800273,-0.75779,-1.410848,-0.063069,1.828147,-1.099191,1.797347,0.208117,-0.092897,-0.32196,-0.806144,0.291853,0.521979,-2.425143,2.543038,-1.810986,-0.522329,-2.558288,-0.267909,-0.461464,-0.511693,0.304334,-0.243812,10.99,0
98502,-1.481521,-0.02776,0.814051,-2.203779,-1.073338,-0.092197,-0.597239,0.209144,1.470482,-0.852798,0.050273,-0.344796,0.136365,0.0058,2.637198,1.489577,-1.580936,-0.900135,-0.777857,-1.234275,-1.368363,-0.178366,-0.739688,-0.890794,2.020474,-0.670878,-0.443168,0.741456,97.02,0
56214,1.091149,-0.290737,-0.648873,0.831828,-0.78774,-0.737998,-0.023868,-2.130234,-1.449976,-0.315661,0.475696,-0.801574,-0.19761,-1.613459,0.932484,0.220082,0.308546,0.488251,0.078128,-0.483773,1.129655,0.156881,-0.165719,-0.008655,-0.029965,-0.175766,0.446106,-0.93586,25.04,0
117077,0.32627,0.911511,-0.310543,0.76629,0.952488,-0.085293,0.408044,-0.223345,-1.12283,-0.746759,0.326148,-0.12133,0.737173,-1.886987,-1.646572,-1.528225,0.166653,-1.378103,0.320129,0.75301,1.51625,1.405908,-0.69542,-1.669638,-0.631942,0.976836,-0.38969,-0.024321,8.43,0
168619,-3.759523,2.403574,-1.663773,2.220797,-2.141136,0.459982,-0.264321,-0.163945,0.993691,-2.911428,1.712342,-3.894407,-0.466617,-4.813288,-0.71787,-3.322245,1.466288,-0.460554,1.642012,-1.14831,-0.772468,1.126977,-0.595122,1.099229,-0.826302,-0.72609,0.641849,-0.812301,0.45,1
46886,2.76614,0.268275,-0.238271,-1.241042,1.458639,-0.181636,1.657142,1.105613,-0.462956,-1.392276,0.272569,-0.614904,0.039346,1.04905,-1.653582,0.264614,0.759596,0.808111,-1.363542,0.419336,1.203537,0.343234,-0.115694,1.139613,-0.694319,-1.529833,-0.200598,0.535045,199.51,0
109468,2.388447,1.443614,-1.450778,-0.728052,-0.892994,0.371676,1.572209,0.109174,0.501166,-0.664309,0.495808,-0.471918,-1.64076,0.430871,-0.009852,-1.097198,1.645385,-0.766454,0.609101,-0.362548,1.543577,-0.237588,-1.674628,0.810002,1.539544,-0.427611,0.678885,0.129432,7.23,0
167916,-1.286121,0.609592,1.372963,-0.139897,-0.067049,0.10776,-1.217894,0.14142,-0.891497,-0.006526,0.165892,0.53079,0.567557,-0.927692,0.187613,0.956091,-1.153383,1.745103,-0.97242,1.627443,-0.954838,-0.05622,-0.192905,-1.366804,0.698194,0.749534,0.619741,-0.248479,66.97,0
112653,1.269779,-0.246086,0.21073,0.641871,0.807806,-0.038991,0.002744,0.50192,0.501263,-1.025058,0.224961,0.320774,-0.976318,0.905927,0.412745,2.330649,-0.026014,1.136111,0.539126,1.92144,-0.969981,-0.495314,-0.935707,-0.077918,-1.124724,-1.526084,-2.133424,-2.19747,104.69,0
88485,0.853393,-1.674576,-1.177112,1.652615,-0.203835,-0.68097,1.102759,1.217372,-0.433281,0.278463,0.136907,-2.827101,-1.39586,0.942254,-0.832604,0.529838,0.26304,1.215433,-1.363791,0.394206,-0.065414,-0.789774,-0.796796,0.227481,0.62967,0.063596,0.094714,-0.498494,27.93,0
15601,0.768343,1.447861,-1.137141,-0.939406,0.021382,0.377728,1.122864,0.517544,-0.151413,0.416461,0.301044,1.745016,0.165659,-0.383083,0.449609,0.198485,-1.570993,-0.015652,-0.100738,-0.543872,1.035583,-0.78568,0.455619,-0.147857,0.107695,0.411786,-1.307574,0.191661,5.09,0
130004,0.54052,0.62867,-1.442961,-0.823109,-0.036807,1.14058,0.652285,-2.330918,-0.291994,0.472674,-0.79996,-0.877412,-0.746955,-0.307977,-0.979093,0.65993,-0.860701,-1.036159,-0.398692,1.478917,0.52528,0.588864,0.286251,-0.946981,-0.640066,-0.809996,1.09156,0.295337,12.74,0
14538,0.884993,0.209069,-0.967068,2.43777,0.479787,-0.173887,-0.169449,0.149597,1.069608,0.189628,0.858513,0.151398,-0.112354,0.64125,0.603286,-0.169634,-0.749207,0.341729,0.078349,-0.554872,-0.8424,0.410476,0.550095,-0.360032,-0.579937,-0.830255,0.382255,-0.803977,171.77,0
162464,2.311288,0.213065,-1.138962,1.413873,0.565482,0.378033,1.583239,-1.137636,-0.716182,0.594265,-0.738478,-0.316009,1.274768,0.432954,-1.178828,0.408036,1.239073,0.171538,0.871799,-0.51701,0.259878,-1.576764,0.629732,0.360131,-1.290266,1.520879,0.571134,-0.692675,91.38,0
58933,-0.899039,-0.358178,0.10396,2.060581,-0.881689,1.323488,-0.31726,-2.016385,-0.505726,1.176697,0.34467,0.404451,1.328504,-1.036336,-1.05175,-2.263729,0.877082,0.562484,0.723967,-1.183011,-1.604249,-1.319618,-0.922572,1.553959,1.000127,-0.458221,0.299252,-0.678362,75.02,0
157123,-0.089673,-1.268947,1.357187,1.694626,-0.359407,0.456408,-0.547613,-0.72022,0.055316,2.807456,1.595347,1.445534,0.518772,-0.917525,1.036816,-2.842207,0.390875,1.097878,0.151484,1.659372,-1.425888,1.600696,-0.157712,1.450783,1.020197,1.514071,0.975466,0.691935,1.07,0
64670,-0.957632,0.946767,-0.241546,1.152732,-0.742859,-1.460585,-0.242566,0.231913,-0.534196,-3.064457,0.383649,0.378981,0.687167,-0.380492,-0.435052,1.440322,-1.575405,-0.247118,0.142302,0.606022,0.169767,-0.921993,1.167614,0.001907,-1.668003,0.209177,0.475277,1.960744,23.7,0
62238,-3.735708,2.526834,-1.900673,1.392164,0.145698,-1.240021,-0.945801,0.019105,-0.696243,-3.229151,1.21327,-4.124756,0.899849,-3.780713,0.548904,-4.000191,-0.249781,0.589494,0.012757,0.942301,0.667514,-0.308405,1.296948,0.436305,-0.243689,0.145766,0.090918,0.201592,2.74,1
64043,0.120604,-0.093658,1.95921,-0.457764,-0.912579,-0.006202,-0.076698,0.196844,-0.457447,0.110373,0.129607,0.90599,0.093006,0.102475,0.516346,0.867655,-0.983676,-1.252321,1.69548,0.704075,-0.219387,0.019702,-0.392562,0.211281,-0.971837,0.840167,0.175453,0.211627,4.51,0
57176,0.252156,1.261014,0.156654,-0.419078,0.039339,1.393169,0.053322,-0.669383,0.147002,0.656223,0.536253,0.552824,-0.826678,0.770104,0.028466,-0.711791,0.762152,-0.453639,-1.574297,-1.000602,-0.181637,0.578302,-0.86407,-0.240662,-1.216607,0.982033,1.717331,1.609283,55.79,0
16186,0.09218,-0.316558,-1.405755,-0.931268,-0.108976,1.033963,-0.652958,1.213381,0.063179,1.310385,-0.604492,-0.04881,0.368484,-0.17951,0.953024,-2.207564,2.422406,0.857775,-0.173532,-0.552322,-0.866421,0.645615,0.994982,-0.162526,1.10699,-0.90726,-1.083811,1.813341,18.31,0
14428,-0.613797,0.189288,0.466725,0.485962,0.349173,0.671037,-0.222542,-0.872515,-0.959828,0.975051,0.470322,-1.855838,1.096753,1.880435,-0.715917,0.33616,-0.473458,0.628307,-1.166009,-0.071446,0.981314,1.235712,0.426496,-0.339045,-1.592601,-0.75755,-0.469273,-0.697734,36.34,0
122139,0.135268,-2.395136,0.221641,-1.73286,-0.286398,-0.501415,-1.078733,0.843167,-1.123976,-0.522937,0.878734,-0.5515,-0.75851,-0.268155,0.540503,1.446308,-0.936122,-0.855082,-0.276335,0.230141,-0.770247,0.688563,-0.917278,-1.900855,0.531775,0.647589,1.044651,-1.9919,80.5,0
86658,1.191435,0.189548,-1.451641,-0.093919,0.146966,1.277921,0.019458,-1.208606,0.98791,-0.227541,-2.54525,0.324985,0.500771,-0.842938,-0.192046,0.657717,0.331785,-1.562657,1.25355,1.706331,-0.510184,-1.909872,0.771113,-0.673092,0.535449,2.20217,-1.546308,-0.796621,163.3,0
90673,-0.493037,0.090281,1.847831,-0.103734,-0.839432,-0.397762,0.75347,-0.717737,-0.033706,0.472883,-0.641863,-1.764406,-1.071385,-0.858767,-0.228827,0.0443,0.823701,-1.227256,0.678287,-0.370924,-1.785547,0.013574,1.316268,0.883115,-0.07627,1.125771,0.192223,0.981189,88.82,0
6373,1.325269,0.422013,-1.059392,0.477554,0.73975,-0.253747,0.316742,1.509662,-0.857274,-1.0583,0.692699,0.457543,1.028838,0.569794,-0.567755,0.432193,-1.142127,-0.250319,0.502799,-0.360514,2.468052,-1.892184,-0.54749,-0.93778,-0.700349,-0.642998,-1.326421,0.752702,32.5,0
111155,0.126318,0.171594,-2.24324,1.340444,-0.989608,2.090215,0.795291,-1.12683,-0.314251,0.922618,-0.237753,1.178237,-0.376069,-0.078665,0.95015,0.603391,-0.925227,0.434052,0.167448,-0.911733,-1.390477,-1.931384,-0.294424,-0.054007,0.504578,0.820479,-0.413859,-0.083071,1.27,0
162927,0.337145,-0.510747,0.46856,-0.538975,-1.024293,1.180795,0.70904,-1.888429,-0.336858,1.042939,-0.166141,-0.580549,-0.252544,0.110917,-0.179636,-0.082677,-0.14994,-0.973618,-1.02516,-1.089956,0.0915,0.582766,-0.941303,-1.50012,-0.871319,1.402404,-0.313109,-0.214085,194.15,0
55174,-1.063463,-2.102902,-0.207339,0.91502,0.079831,-1.164797,0.101951,0.438304,0.090317,-0.264584,0.486039,-1.738427,-0.893955,-1.305208,1.348386,0.712032,0.185125,-1.450622,0.744148,1.38654,0.571495,-0.035177,0.631718,0.272916,0.926076,0.903686,-0.221066,-0.660641,330.96,0
99684,-1.690065,-0.103639,-1.839902,0.250997,-0.308032,1.943911,0.343129,-0.029225,-1.61617,-1.262321,0.681354,-0.313097,2.535376,-0.083051,0.168922,-1.316897,0.947432,-0.925721,0.524412,0.811793,0.095193,1.756971,-0.610703,1.67554,-1.270946,0.799028,-0.142413,-0.708133,69.19,0
156820,0.09099,-1.257998,0.764732,-0.536133,-0.825613,0.215449,-2.460748,-1.299477,0.360909,1.014606,0.450937,0.139433,2.410384,0.4914,-1.044513,1.024662,-0.641035,-0.708238,-1.380933,-0.411414,-1.229495,0.557425,-0.125416,-1.360954,-0.081043,0.993831,1.622261,-1.789615,106.0,0
64730,-0.475148,1.173511,0.764396,-0.874524,-0.904269,-0.545488,-0.673762,1.029841,0.435732,0.557787,0.19167,0.238771,-1.581817,0.794184,-0.563481,-0.033155,-0.473173,0.145872,0.573094,-1.008855,0.252749,-0.449003,1.321459,-1.114625,-1.002516,-0.35957,-0.925644,-0.224381,106.61,0
137939,-1.08101,-0.527518,1.324082,-1.121063,-0.49378,-1.600355,1.363363,-0.581247,0.35116,0.67598,-0.803237,-1.904,-0.219464,-0.235828,-0.060503,-0.054983,-0.498773,-0.537537,0.297704,-0.823857,-0.095323,-0.562959,0.295605,1.108576,1.149378,1.289291,-0.334093,-0.250047,66.43,0
106413,0.389934,0.079217,0.047167,0.286042,-1.936743,1.015144,-0.3559,1.169645,-2.008324,0.569026,0.559579,-1.486133,-0.639256,-1.059506,0.863213,0.308888,1.598849,0.202954,0.732244,1.172011,0.554427,-0.384183,-0.570294,-0.079733,0.796584,-0.766103,0.652154,0.322632,21.19,0
148326,-0.542645,-1.364648,-0.219192,1.450042,-0.608828,-0.614347,0.157647,-1.177103,1.003488,-1.081735,-0.289297,2.538908,-1.142564,1.472371,0.121248,0.262318,-0.809361,0.798751,-0.365925,-1.147785,1.45566,-0.385849,-1.859383,-0.268707,0.80807,0.648362,-0.640879,-0.977481,80.19,0
122033,-1.15877,-0.854808,-0.700711,1.319105,-0.335229,1.727326,1.936586,2.113684,-0.058767,0.210357,0.377956,-0.367488,0.42437,-0.935196,-1.875476,0.714135,-0.349773,-0.976692,-0.850226,1.515122,0.464113,-1.522307,-1.186986,-0.29188,0.476409,-0.794571,-0.172947,0.114551,31.14,0
93194,1.575975,-1.457177,0.212592,-1.004905,-0.708946,1.916319,0.123444,0.516951,-0.112465,-1.515133,-1.184923,1.17843,0.152892,-0.770288,-0.022052,0.661598,0.454489,-0.769789,-1.575303,-0.407047,1.109049,0.854377,0.410403,-0.17088,-0.516747,-0.152328,0.781772,1.010191,15.96,0
109966,-0.715648,0.95742,0.921222,-1.224012,0.178979,0.908916,-1.234613,0.099616,0.992673,1.057241,-0.397073,1.544369,1.305522,0.241228,-0.658951,-1.165852,0.377546,1.464513,-0.147153,-0.859082,0.824924,0.174512,0.515905,-0.525279,-0.369851,-0.529996,0.499169,-0.339396,23.47,0
50730,0.458891,-0.452481,-1.30685,-0.29882,-0.978159,-0.918115,-1.583187,0.114476,1.573412,0.558137,-0.10579,-0.040572,-3.047777,-0.423835,-1.426676,0.134413,-0.259976,-0.869305,0.111897,0.103279,1.518624,0.686418,0.216973,-0.947514,-1.073439,0.598848,-0.200069,0.249366,46.37,0
44570,-0.543593,-0.762095,-0.305266,-0.430673,0.412631,-0.602402,0.085122,1.594953,0.122141,1.516742,1.202057,0.59204,-0.354153,1.040508,-0.249975,-0.00201,0.330199,-0.005367,-0.720268,-1.527099,0.959133,0.570342,-1.720611,-0.746787,0.179065,0.442572,-1.518454,-0.089239,20.02,0
51989,0.062387,1.795108,-0.997642,-0.002281,-1.394174,-0.594873,-0.22211,-0.374654,0.053541,0.97161,0.866418,-0.769335,-0.030354,0.794096,1.035737,-0.661157,0.708164,0.331147,-1.065989,0.800158,0.151543,-1.741391,-0.293854,0.039858,-0.605824,1.228228,1.264468,-0.38249,2.16,0
128910,-0.344983,0.659634,-1.369214,-0.693079,0.27366,1.090519,0.290211,0.374685,1.004922,1.597258,1.485512,-2.041362,0.098058,0.912516,1.699787,0.640987,-0.859186,-0.727013,-0.699032,0.307519,-0.479822,-3.044662,-1.178289,-0.444249,-1.362482,-1.213529,2.050971,-0.008622,23.89,0
30129,-0.220486,-0.264615,1.618381,-0.261046,-0.264643,-1.363078,-0.640398,-0.817295,-0.765222,0.006285,-2.434176,-1.51023,-0.111019,0.121255,-0.233433,-0.040794,-0.409117,-0.018505,0.434142,0.427134,-0.688958,0.915095,0.157109,1.232214,1.432872,-1.442727,-0.859028,0.813548,4.89,0
133216,-0.062849,0.454006,-1.728354,-1.248606,-0.332621,0.316402,1.274634,-0.884921,-1.113291,0.501426,-0.135898,-1.921274,-0.918375,-0.181768,-0.154204,0.089858,-1.30032,-0.131015,0.947078,-2.887634,-0.28239,-1.661971,-0.032232,-1.504785,0.134075,1.626636,-0.979459,-0.834441,63.6,0
25036,0.302311,0.752827,-0.396745,-0.265776,0.002811,1.578784,-1.567708,-0.41449,-1.721973,0.362318,-0.143958,0.202992,0.153123,0.990708,0.538133,0.830508,-1.065535,1.193171,-0.722363,-0.66487,0.270843,0.301918,-1.071857,-0.173279,1.488235,-1.468337,1.485219,-0.241698,20.86,0
162677,-0.715632,-0.10337,0.14823,0.55365,0.893199,1.169635,1.319319,0.104046,-1.688643,-0.60954,1.408126,0.14876,2.178375,-0.378985,2.312863,-0.001508,-0.419753,-0.711667,0.659854,-1.413054,-0.549756,-0.052582,-2.257837,-0.097436,1.720497,0.431955,-0.658046,-0.477875,4.19,0
118229,1.430622,1.043957,2.034069,0.411357,-0.061644,-1.585237,-0.781687,-0.207903,-0.089507,2.348722,-0.206977,-1.768353,0.66457,0.606498,-0.45893,2.12767,-1.896621,1.249457,-0.291097,-0.950418,2.400398,0.736697,-0.298439,-0.318764,0.275419,-0.461964,1.299609,0.087685,54.33,0
74966,0.898105,1.208247,0.105421,-0.182519,0.062708,-0.652926,0.562596,-1.539372,-1.073078,-0.791261,0.541355,-0.30249,1.36039,0.80331,-0.801093,0.633466,-0.408207,0.47318,0.851772,1.114715,0.202022,1.600124,0.441314,0.135052,-0.302514,-0.631309,0.419884,0.100758,154.98,0
164831,-1.878205,-2.39113,0.098869,0.11837,1.419289,0.849461,-2.000576,-0.15187,-0.697089,-1.335052,0.433673,1.042981,-0.805296,-0.33285,-0.266186,-0.661085,-0.427384,-0.661726,0.124634,-0.586443,0.427092,-0.590108,0.646741,-0.611685,0.605736,-0.848591,0.885363,-1.778025,48.54,0
41061,-0.026515,0.378071,-0.442007,1.320848,-1.904739,-1.220524,0.379711,1.750611,-0.2251,-0.842371,1.000663,0.323698,1.290214,-1.290351,1.211668,-1.548457,-0.288172,0.412783,0.186013,1.060592,-1.82666,0.141007,1.199642,0.059294,-1.14234,1.007507,-0.64831,-0.824323,64.55,0
88855,-4.288078,1.928928,-2.653377,2.374421,0.631416,-0.289434,0.278152,-1.544151,-1.029246,-2.06447,0.179836,-3.52418,-0.598352,-3.725453,-0.423551,-2.762316,0.685917,-0.24911,-1.659582,0.401038,0.267052,0.479173,0.856498,0.777558,1.360814,0.028418,-0.431928,1.040841,58.54,1
6210,-1.217305,-0.482047,-1.397518,-0.095245,0.390402,-1.110038,2.049179,0.278106,0.057796,0.769658,-0.828928,0.163477,-0.716866,1.55868,-1.058639,0.063165,0.329316,0.394826,-0.581235,-0.895509,-0.566795,0.528325,-0.143846,0.796209,0.477004,-2.276913,0.247498,2.250455,43.66,0
64281,-0.893942,0.524267,-0.870972,-0.692151,0.087622,2.507332,0.171466,-2.568801,-0.642501,0.683729,-1.128461,0.831102,0.158821,0.991327,-0.558854,-0.636784,0.564985,-0.007528,-0.068023,1.56897,0.604141,-1.989923,0.799068,0.698969,1.184911,-0.939698,0.324806,0.11163,49.4,0
19607,-0.74868,-1.70021,-0.805057,1.505416,-1.255336,0.353127,1.033925,0.285345,0.398983,0.655604,0.379281,1.609074,-1.040292,0.240425,-1.81824,-2.073746,-0.081671,0.54338,1.630668,2.419792,1.319861,0.727166,0.159965,-1.531228,-0.146037,1.290377,0.898282,-1.286334,12.84,0
32237,-0.202684,-0.739717,0.865953,-0.282576,-0.171718,-0.171972,-0.401608,-0.154539,1.926208,-1.047822,-0.814504,1.384324,-0.374804,-0.450621,1.034864,-1.420196,0.821454,0.045616,0.464802,0.446031,-0.627983,1.051184,-0.550138,0.408849,1.237724,1.378902,-0.267126,0.463135,11.19,0
96487,-1.505876,1.188867,-0.474886,-0.699626,0.661662,-1.425515,0.635381,-0.360543,-1.205299,-0.990263,-0.6842,-0.444044,-1.198526,0.294516,-1.224722,-2.365122,1.91962,0.197928,2.009492,-1.043659,0.479795,0.894609,-0.189346,-1.44445,-0.264481,0.626397,0.58822,-0.001629,31.63,0
123476,-1.490665,0.222716,0.720759,0.267553,0.393883,1.031235,-0.026763,-0.826028,-0.608952,-0.587374,-1.043339,0.784211,0.526903,-1.665003,-0.826324,-1.091985,0.317346,1.07651,0.448186,-0.701192,-0.318978,-1.392851,-1.316163,0.84605,1.444112,-0.714769,0.048119,0.720524,143.44,0
155031,1.255708,1.178427,1.135502,-1.051859,-0.359291,-0.257391,-0.606144,1.862595,0.400464,0.328609,-0.46592,0.862092,2.191537,0.080951,-0.233515,-0.090585,-0.322052,-0.002866,-0.611474,-0.886549,-0.021239,0.081099,-0.273115,1.456978,0.415491,0.742458,0.769022,0.104646,69.11,0
31417,0.938316,-0.921245,0.391844,-2.289716,-0.550619,2.077677,1.036191,1.535468,-0.667308,0.103773,1.281992,0.633095,0.508566,1.630582,-1.040455,-0.184238,-1.754086,-1.095106,1.074185,-0.917349,0.735524,1.658485,-0.177938,0.519863,0.743312,-1.221495,-0.616452,-1.003661,53.68,0
